,owlib.csv,baadengine.csv,barracudamvc.csv,sidekar.csv,springside.csv,jgnash.csv,jsr308-langtools.csv,owlapi.csv,ingex.csv
baadengine.csv,0.99,0.17,1.0,0.61,0.2,0.57,0.65,0.99,1.0
barracudamvc.csv,0.89,0.99,0.35,1.0,0.98,0.96,0.9,0.97,0.88
ingex.csv,0.42,0.98,0.7,0.55,0.9,0.7,0.65,0.39,0.26
jgnash.csv,0.29,0.51,0.6,0.66,0.28,0.18,0.2,0.29,0.52
jsr308-langtools.csv,0.39,0.31,0.95,1.0,1.0,0.69,0.05,0.21,0.06
owlapi.csv,0.18,1.0,0.0,0.26,0.8,0.32,0.4,0.24,0.44
owlib.csv,0.33,0.19,0.5,0.13,0.1,0.29,0.1,0.31,0.72
sidekar.csv,0.0,0.0,0.05,0.16,1.0,0.0,0.0,0.0,0.0
springside.csv,0.66,0.88,0.75,0.32,0.31,0.57,0.1,0.6,0.72
