,brlcad.csv,xmemcached.csv,fceugc.csv,jaolt.csv,kmess.csv,google-gears.csv,ftm.csv,jcache.csv
brlcad.csv,0.61,0.49,0.86,0.83,0.88,0.95,0.44,0.0
fceugc.csv,0.73,0.61,0.46,0.54,0.4,0.56,0.46,0.67
ftm.csv,0.55,0.72,0.62,0.68,0.41,0.56,0.46,0.44
google-gears.csv,0.45,0.51,0.43,0.41,0.37,0.49,0.44,0.58
jaolt.csv,0.53,0.66,0.31,0.43,0.38,0.46,0.45,0.54
jcache.csv,0.46,0.61,0.38,0.51,0.41,0.46,0.71,0.41
kmess.csv,0.88,0.79,0.36,0.94,0.47,0.9,0.6,0.47
xmemcached.csv,0.47,0.57,0.55,0.44,0.64,0.51,0.91,0.58
