,jlinalg.csv,superwaba.csv,fritzing.csv,playerstage.csv,knowledge.csv,massiv.csv,ng4j.csv,jmule.csv
fritzing.csv,0.57,0.32,0.29,0.24,0.4,0.41,0.22,0.0
jlinalg.csv,0.07,0.29,0.88,0.7,0.2,0.49,0.73,1.0
jmule.csv,0.14,0.39,0.52,0.29,0.4,0.49,0.19,0.21
knowledge.csv,0.07,0.62,0.62,0.84,0.0,0.63,0.39,0.45
massiv.csv,0.0,0.04,0.16,0.0,0.0,0.03,0.0,0.03
ng4j.csv,0.0,0.0,0.48,0.05,0.0,0.21,0.24,0.24
playerstage.csv,0.29,0.51,0.56,0.22,0.2,0.29,0.29,0.03
superwaba.csv,0.21,0.22,0.47,0.33,0.2,0.59,0.63,0.48
