,ifmo-game-1.csv,quarkplusplus.csv,dataobjectsdotnet.csv,xapian.csv,pi-qmc.csv,gstreamer.csv,zemljanka.csv
dataobjectsdotnet.csv,0.55,0.54,0.64,0.73,0.55,0.66,0.82
gstreamer.csv,0.52,0.53,0.6,0.69,0.58,0.45,0.79
ifmo-game-1.csv,0.86,0.0,0.93,0.67,0.0,0.75,0.92
pi-qmc.csv,0.57,0.46,0.6,0.79,0.6,0.56,0.51
quarkplusplus.csv,0.48,0.65,0.58,0.61,0.65,0.86,0.96
xapian.csv,0.64,0.56,0.68,0.81,0.73,0.74,0.64
zemljanka.csv,0.44,0.54,0.43,0.39,0.43,0.41,0.45
