,recall,precision,pf,pci_20,ifa,wins
algebsql.csv,0.375,0.355,0.395,0.805,1.0,14
cuberok.csv,0.405,0.46499999999999997,0.325,0.56,1.0,18
emisview.csv,0.15000000000000002,0.3,0.14,0.6499999999999999,3.5,6
jas.csv,0.45999999999999996,0.35,0.345,0.585,3.0,12
jatlas.csv,0.38,0.39,0.245,0.6,1.0,17
javaprofiler.csv,0.585,0.39,0.56,0.495,3.5,7
jchassis.csv,0.0,0.0,0.0,0.0,68.5,0
jgossipforum.csv,0.245,0.44499999999999995,0.21500000000000002,0.7150000000000001,2.0,19
jrefactory.csv,0.52,0.345,0.605,0.475,3.0,1
kdenlive.csv,0.74,0.385,0.66,0.41,2.0,4
m-m-m.csv,0.815,0.345,0.77,0.455,2.5,2
octet.csv,0.51,0.325,0.45999999999999996,0.55,2.5,5
opendvr.csv,0.63,0.44,0.485,0.495,2.0,16
opennms.csv,0.23500000000000001,0.38,0.19,0.69,2.0,15
poormans.csv,0.225,0.365,0.135,0.575,1.0,13
power-architect.csv,0.795,0.39,0.67,0.44,3.0,10
rohxel.csv,0.23,0.375,0.24,0.62,1.5,11
synecdoche.csv,0.565,0.33999999999999997,0.51,0.525,3.5,3
thedata.csv,0.665,0.375,0.615,0.505,2.0,9
x-ray-mule.csv,0.20500000000000002,0.245,0.22,0.87,8.5,8
