,apolloplayer.csv,utgb.csv,pcgen.csv,emulemorph.csv,continuum-ide.csv,azureus.csv,stemkit.csv,factor.csv,columba.csv
apolloplayer.csv,0.79,0.45,0.44,0.49,0.67,0.6,0.51,0.45,0.55
azureus.csv,0.61,0.0,0.71,0.6,0.57,0.78,0.57,0.42,0.24
columba.csv,0.56,0.6,0.66,0.76,0.7,0.74,0.52,0.71,0.63
continuum-ide.csv,0.45,0.2,0.21,0.2,0.8,0.19,0.2,0.02,0.3
emulemorph.csv,0.0,0.04,0.05,0.68,0.15,0.02,0.38,0.0,0.02
factor.csv,0.0,0.07,0.05,0.2,0.07,0.19,0.36,0.87,0.01
pcgen.csv,0.05,0.0,0.76,0.13,0.43,0.58,0.0,0.17,0.0
stemkit.csv,0.37,0.37,0.43,0.78,0.28,0.31,0.81,0.15,0.17
utgb.csv,0.6,0.7,0.31,0.37,0.0,0.37,0.37,0.31,0.55
