,nsis.csv,arsenal-1.csv,jbpm.csv,neodatis-odb.csv,mediate.csv,aztec.csv,mycila.csv,rodin-b-sharp.csv
arsenal-1.csv,0.06,1.0,0.66,0.28,0.51,0.15,0.34,0.1
aztec.csv,0.01,0.18,0.45,0.52,0.26,0.93,0.49,0.58
jbpm.csv,0.06,0.0,0.97,0.06,0.1,0.14,0.0,0.06
mediate.csv,0.22,0.42,0.25,0.1,0.93,0.33,0.0,0.33
mycila.csv,0.04,0.26,0.18,0.34,0.37,0.34,0.83,0.31
neodatis-odb.csv,0.06,0.25,0.35,1.0,0.6,0.29,0.0,0.32
nsis.csv,1.0,0.41,0.43,0.49,0.63,0.05,0.36,0.43
rodin-b-sharp.csv,0.4,0.0,0.18,0.04,0.35,0.24,0.12,0.95
