,recall,precision,pf,wins
alleg.csv,0.5,0.33,0.4,5
bwapi.csv,0.8,0.34,0.77,2
co-ode-owl-plugins.csv,0.7,0.55,0.29,16
firebreath.csv,0.67,0.31,0.54,3
frogatto.csv,0.77,0.32,0.49,8
gretl.csv,0.86,0.34,0.84,0
jasperreports.csv,0.09,0.36,0.14,7
konversation.csv,0.31,0.47,0.14,13
linuxsh.csv,0.56,0.38,0.53,6
moviesandbox.csv,0.5,0.4,0.26,10
ontomorphtab.csv,0.53,0.42,0.27,12
opengs.csv,0.33,0.48,0.14,15
scite-ru.csv,0.38,0.33,0.37,4
tokratan.csv,0.26,0.45,0.16,11
vrjuggler.csv,0.09,0.43,0.09,9
wxcode.csv,0.07,0.5,0.01,14
xuggle.csv,0.7,0.34,0.71,1
