,ifmo-game-1.csv,voms.csv,fm-classic.csv,foursquared.csv,micomt.csv,xpontus.csv
fm-classic.csv,0.0,0.0,1.0,0.0,0.0,0.0
foursquared.csv,0.14,0.11,0.0,1.0,0.0,0.0
ifmo-game-1.csv,0.86,0.0,0.0,0.04,0.08,0.0
micomt.csv,0.43,0.11,1.0,0.83,0.92,0.0
voms.csv,0.14,0.89,0.0,0.04,0.0,0.0
