,ifmo-game-1.csv,voms.csv,fm-classic.csv,foursquared.csv,micomt.csv,xpontus.csv
fm-classic.csv,0.0,0.0,1.0,0.0,0.0,0.0
foursquared.csv,0.09,1.0,0.0,1.0,0.0,0.0
ifmo-game-1.csv,1.0,0.0,0.0,0.11,0.07,0.0
micomt.csv,0.12,0.04,0.09,0.4,1.0,0.0
voms.csv,0.25,1.0,0.0,1.0,0.0,0.0
