,ifmo-game-1.csv,voms.csv,fm-classic.csv,foursquared.csv,micomt.csv,xpontus.csv
fm-classic.csv,0.0,0.0,0.0,0.0,0.0,0.0
foursquared.csv,0.13,0.0,0.06,0.0,0.0,0.13
ifmo-game-1.csv,0.0,0.02,0.0,0.17,0.24,0.01
micomt.csv,0.29,0.41,0.46,0.65,0.0,0.4
voms.csv,0.04,0.0,0.0,0.0,0.0,0.05
