,selenium.csv,pcgen.csv,autoopencas.csv,tolven.csv,nabu-library.csv
autoopencas.csv,0.59,0.73,0.01,0.58,0.26
nabu-library.csv,0.69,0.56,0.81,0.8,0.0
pcgen.csv,0.28,0.01,0.07,0.26,0.65
selenium.csv,0.0,0.19,0.52,0.4,0.75
tolven.csv,0.04,0.17,0.24,0.0,0.05
