,selenium.csv,pcgen.csv,autoopencas.csv,tolven.csv,nabu-library.csv
autoopencas.csv,0.3,0.38,0.97,0.2,0.75
nabu-library.csv,0.56,0.44,0.38,0.35,0.99
pcgen.csv,0.35,0.95,0.17,0.48,0.46
selenium.csv,0.98,0.54,0.31,0.58,0.3
tolven.csv,0.23,0.4,0.22,0.93,0.13
