,selenium.csv,pcgen.csv,autoopencas.csv,tolven.csv,nabu-library.csv
autoopencas.csv,0.27,0.49,0.95,0.27,0.75
nabu-library.csv,0.63,0.51,0.77,0.62,0.98
pcgen.csv,0.27,0.93,0.11,0.51,0.48
selenium.csv,0.97,0.47,0.45,0.81,0.3
tolven.csv,0.13,0.31,0.2,0.86,0.07
