,selenium.csv,pcgen.csv,autoopencas.csv,tolven.csv,nabu-library.csv
autoopencas.csv,0.33,0.31,0.98,0.16,0.76
nabu-library.csv,0.51,0.38,0.25,0.24,1.0
pcgen.csv,0.52,0.98,0.36,0.45,0.44
selenium.csv,1.0,0.63,0.24,0.45,0.3
tolven.csv,0.8,0.55,0.24,1.0,0.58
