,selenium.csv,pcgen.csv,autoopencas.csv,tolven.csv,nabu-library.csv
autoopencas.csv,0.94,0.89,0.05,0.93,0.36
nabu-library.csv,0.78,0.74,0.84,0.88,0.02
pcgen.csv,0.78,0.07,0.89,0.55,0.83
selenium.csv,0.03,0.56,0.75,0.44,1.03
tolven.csv,0.87,0.71,0.83,0.14,0.93
