,nullc.csv,superwaba.csv,sylpheed-claws.csv,flexpay.csv,bacnet.csv,pgui.csv,lufa-lib.csv,xqilla.csv,bibletime.csv
bacnet.csv,0.92,0.49,0.67,0.66,0.5,0.64,0.75,0.49,0.46
bibletime.csv,0.53,0.72,0.86,0.64,0.93,0.94,0.97,0.85,0.39
flexpay.csv,1.01,0.79,0.96,0.6,0.76,0.86,0.75,1.07,0.83
lufa-lib.csv,0.69,0.71,0.69,0.72,0.77,0.67,0.45,1.01,0.74
nullc.csv,0.36,0.91,0.87,0.95,0.57,0.75,0.61,0.98,0.45
pgui.csv,0.48,0.66,1.0,0.76,0.99,0.39,1.0,1.0,0.86
superwaba.csv,0.57,0.39,0.51,0.76,0.64,0.55,0.76,0.59,0.6
sylpheed-claws.csv,1.0,0.5,0.41,0.79,1.0,0.59,1.0,0.97,1.0
xqilla.csv,0.85,0.88,0.81,0.87,0.73,0.92,0.92,0.06,0.88
