,f1,g,recall,precision,pf,wins
codesmith.csv,0.53,0.47,0.72,0.52,0.68,9
fityk.csv,0.53,0.5,0.73,0.49,0.66,10
ivataopenportal.csv,0.67,0.47,0.83,0.56,0.8,13
lcfizvtop.csv,0.47,0.52,0.57,0.58,0.49,12
lite.csv,0.27,0.36,0.34,0.5,0.25,3
onotoa.csv,0.51,0.46,0.56,0.49,0.68,5
openwbem.csv,0.55,0.57,0.69,0.54,0.56,16
orc.csv,0.42,0.38,0.34,0.5,0.22,7
plato.csv,0.68,0.0,1.0,0.52,1.0,1
rodin-b-sharp.csv,0.29,0.22,0.2,0.62,0.14,0
ta3d.csv,0.29,0.32,0.3,0.56,0.26,2
tycho.csv,0.5,0.53,0.51,0.49,0.39,11
umber.csv,0.55,0.51,0.79,0.56,0.67,14
vienna-add-in.csv,0.4,0.49,0.59,0.47,0.56,6
wpdev.csv,0.68,0.05,1.0,0.51,0.99,4
xcmetadataservicestoolkit.csv,0.42,0.34,0.57,0.53,0.44,8
yarp0.csv,0.54,0.55,0.63,0.53,0.5,15
