,igarden.csv,megasquirtavr.csv,piccolo2d.csv,wxlua.csv,tolven.csv,owlapi.csv,ingex.csv,twostep.csv,servicestack.csv
igarden.csv,0.98,0.4,0.35,0.09,0.43,0.28,0.33,0.31,0.0
ingex.csv,0.33,0.53,0.26,0.39,0.26,0.31,0.91,0.1,0.43
megasquirtavr.csv,0.0,0.87,0.49,0.0,0.27,0.2,0.09,0.0,0.0
owlapi.csv,0.12,0.32,0.65,0.34,0.34,0.93,0.35,0.21,0.43
piccolo2d.csv,0.12,0.06,0.88,0.01,0.26,0.19,0.2,0.0,0.07
servicestack.csv,0.16,0.39,0.51,0.06,0.28,0.28,0.04,0.31,0.95
tolven.csv,0.04,0.17,0.36,0.12,1.0,0.32,0.2,0.55,0.38
twostep.csv,0.62,0.56,0.59,0.51,0.71,0.73,0.57,0.93,0.56
wxlua.csv,0.56,0.35,0.35,0.93,0.45,0.35,0.59,0.16,0.37
