,igarden.csv,megasquirtavr.csv,piccolo2d.csv,wxlua.csv,tolven.csv,owlapi.csv,ingex.csv,twostep.csv,servicestack.csv
igarden.csv,0.98,0.35,0.21,0.13,0.46,0.24,0.39,0.33,0.0
ingex.csv,0.29,0.36,0.14,0.51,0.26,0.15,0.9,0.08,0.32
megasquirtavr.csv,0.46,0.85,0.27,0.96,0.47,0.24,0.54,0.54,0.42
owlapi.csv,0.13,0.17,0.47,0.48,0.31,0.96,0.38,0.17,0.3
piccolo2d.csv,0.15,0.09,0.92,0.02,0.27,0.22,0.28,0.0,0.11
servicestack.csv,0.19,0.28,0.4,0.09,0.26,0.24,0.06,0.36,0.97
tolven.csv,0.05,0.32,0.31,0.18,0.99,0.23,0.26,0.48,0.35
twostep.csv,0.48,0.35,0.28,0.64,0.54,0.37,0.47,0.96,0.45
wxlua.csv,0.41,0.35,0.24,0.98,0.36,0.17,0.49,0.41,0.43
