,robocode.csv,zildo.csv,customsagetv.csv,myfaces.csv,k3b.csv
customsagetv.csv,1.01,0.84,0.13,0.9,0.95
k3b.csv,0.64,0.73,0.77,0.81,0.36
myfaces.csv,0.79,0.75,0.67,0.37,0.62
robocode.csv,0.39,0.79,0.66,0.48,0.56
zildo.csv,0.66,0.39,0.32,0.67,0.52
