,guineu.csv,owlib.csv,prelude.csv,owfs.csv,octave.csv,mpqc.csv,inkscape.csv,robocode.csv,checker-framework.csv,uwom-server.csv,nsis.csv,zengine.csv,zildo.csv,fluidium.csv,pamguard.csv,customsagetv.csv
checker-framework.csv,0.27,0.43,0.0,0.0,0.06,0.53,0.02,0.38,0.93,0.14,0.07,0.1,0.24,0.12,0.51,0.81
customsagetv.csv,0.18,0.27,0.0,0.0,0.0,0.06,0.27,0.0,0.27,0.31,0.19,0.06,0.24,0.17,0.2,0.97
fluidium.csv,0.46,0.61,0.2,0.79,0.62,0.49,0.34,0.72,0.35,0.32,0.52,0.38,0.38,0.96,0.33,0.69
guineu.csv,0.96,0.38,0.55,0.55,0.4,0.34,0.11,0.34,0.54,0.31,0.16,0.27,0.43,0.06,0.12,0.78
inkscape.csv,0.4,0.36,0.41,0.62,0.45,0.06,0.98,0.2,0.0,0.43,0.17,0.47,0.27,0.38,0.17,0.02
mpqc.csv,0.48,0.21,0.06,0.0,0.06,0.92,0.27,0.42,0.42,0.38,0.37,0.36,0.29,0.51,0.31,0.47
nsis.csv,0.52,0.28,0.67,0.33,0.17,0.2,0.24,0.61,0.42,0.44,1.0,0.3,0.51,0.27,0.55,0.51
octave.csv,0.46,0.41,0.64,0.5,0.93,0.18,0.41,0.45,0.46,0.25,0.17,0.37,0.46,0.12,0.54,0.25
owfs.csv,0.71,0.31,0.23,1.0,0.27,0.12,0.27,0.49,0.56,0.34,0.12,0.34,0.55,0.06,0.54,0.54
owlib.csv,0.73,0.97,0.39,0.86,0.55,0.46,0.45,0.59,0.58,0.58,0.38,0.58,0.68,0.54,0.6,0.59
pamguard.csv,0.51,0.49,0.51,0.53,0.66,0.42,0.49,0.46,0.62,0.54,0.53,0.5,0.59,0.22,0.99,0.45
prelude.csv,0.48,0.43,0.96,0.6,0.24,0.33,0.48,0.5,0.85,0.52,0.49,0.58,0.51,0.52,0.24,0.44
robocode.csv,0.59,0.45,0.15,0.61,0.6,0.51,0.55,0.93,0.43,0.56,0.33,0.33,0.57,0.55,0.42,0.55
uwom-server.csv,0.46,0.21,0.02,0.0,0.27,0.18,0.3,0.58,0.46,0.93,0.1,0.21,0.33,0.23,0.39,0.52
zengine.csv,0.13,0.29,0.73,0.49,0.63,0.63,0.62,0.53,0.71,0.67,0.54,0.96,0.45,0.46,0.24,0.41
zildo.csv,0.46,0.44,0.47,0.39,0.21,0.58,0.39,0.26,0.58,0.47,0.48,0.48,0.93,0.28,0.48,0.12
