,guineu.csv,owlib.csv,prelude.csv,owfs.csv,octave.csv,mpqc.csv,inkscape.csv,robocode.csv,checker-framework.csv,uwom-server.csv,nsis.csv,zengine.csv,zildo.csv,fluidium.csv,pamguard.csv,customsagetv.csv
checker-framework.csv,0.79,0.72,1.0,1.0,0.95,0.78,1.0,0.78,0.08,0.89,0.95,0.92,0.81,0.91,0.69,0.4
customsagetv.csv,0.87,0.78,1.0,1.0,1.0,0.95,0.79,1.0,0.79,0.74,0.85,0.95,0.81,0.86,0.87,0.04
fluidium.csv,0.62,0.58,0.91,0.49,0.67,0.79,0.73,0.51,0.78,0.83,0.65,0.9,0.72,0.05,0.79,0.4
guineu.csv,0.04,0.69,0.73,0.79,0.72,0.76,0.92,0.71,0.64,0.77,0.88,0.87,0.65,0.95,0.9,0.31
inkscape.csv,0.8,0.73,0.65,0.59,0.62,0.95,0.02,0.83,1.0,0.67,0.87,0.58,0.82,0.69,0.9,1.01
mpqc.csv,0.8,0.82,0.96,1.0,1.0,0.1,0.79,0.9,0.91,0.75,0.93,0.92,1.05,0.81,0.79,0.85
nsis.csv,0.79,0.95,0.65,0.98,0.97,0.96,0.94,0.69,0.67,0.87,0.0,0.92,0.76,0.93,0.78,0.82
octave.csv,0.61,0.69,0.47,0.56,0.09,0.92,0.69,0.73,0.86,0.82,0.86,0.68,0.76,0.93,0.71,0.8
owfs.csv,0.52,0.74,0.81,0.0,0.79,0.94,0.8,0.83,0.56,0.73,0.94,0.72,0.54,0.96,0.67,0.65
owlib.csv,0.44,0.04,0.83,0.44,0.62,0.74,0.68,0.71,0.75,0.61,0.92,0.59,0.49,0.61,0.55,0.76
pamguard.csv,0.8,0.75,0.82,0.8,0.59,0.86,0.82,0.86,0.55,0.73,0.72,0.56,0.74,0.83,0.03,0.86
prelude.csv,0.84,0.86,0.05,0.76,0.94,0.93,0.84,0.83,0.46,0.8,0.82,0.76,0.82,0.75,0.95,0.86
robocode.csv,0.69,0.66,0.88,0.62,0.55,0.74,0.58,0.09,0.63,0.61,0.82,0.73,0.71,0.57,0.79,0.6
uwom-server.csv,0.63,0.82,0.98,1.0,0.78,0.87,0.78,0.63,0.86,0.09,0.93,0.82,0.85,0.82,0.79,0.63
zengine.csv,0.97,0.94,0.43,0.83,0.55,0.62,0.73,0.8,0.5,0.63,0.72,0.05,0.86,0.84,0.94,0.77
zildo.csv,0.63,0.64,0.63,0.73,0.84,0.51,0.74,0.79,0.51,0.65,0.59,0.73,0.09,0.8,0.79,0.91
