,net-snmp.csv,powerfolder-.csv,hatari.csv,opde.csv,ltp.csv,chipster.csv,tcl.csv,decidr.csv,glas.csv
chipster.csv,0.0,98.5,96.5,13.5,198.0,99.0,289.5,90.5,0.0
decidr.csv,294.0,98.5,292.0,96.5,396.0,99.0,385.0,99.0,394.0
glas.csv,195.0,98.5,195.5,266.5,99.0,99.0,286.5,99.0,469.5
hatari.csv,99.0,98.5,92.5,98.5,396.0,843.5,286.5,99.0,591.5
ltp.csv,99.0,99.0,195.0,96.5,584.5,1031.5,92.5,99.0,394.0
net-snmp.csv,96.5,99.0,96.5,98.5,198.0,99.0,385.0,99.0,196.0
opde.csv,198.0,98.5,294.0,98.5,198.0,99.0,208.0,99.0,629.0
powerfolder-.csv,198.0,98.5,195.5,98.5,99.0,98.5,385.0,99.0,653.5
tcl.csv,198.0,99.0,294.0,98.5,1275.5,99.0,93.5,99.0,690.5
