,net-snmp.csv,powerfolder-.csv,hatari.csv,opde.csv,ltp.csv,chipster.csv,tcl.csv,decidr.csv,glas.csv
chipster.csv,0.0,0.41,0.61,0.02,0.92,0.35,0.78,0.06,0.0
decidr.csv,1.0,0.77,0.58,0.36,1.0,0.83,0.92,0.23,0.71
glas.csv,0.55,0.54,0.17,0.27,0.46,0.54,0.12,0.27,0.35
hatari.csv,0.65,0.49,0.28,0.73,0.88,0.46,0.78,0.84,0.76
ltp.csv,0.27,0.66,0.83,0.58,0.43,0.73,0.5,0.81,0.64
net-snmp.csv,0.37,0.64,0.36,0.62,0.81,0.86,0.72,0.94,0.64
opde.csv,1.0,0.54,1.0,0.2,0.66,0.65,0.08,0.28,0.24
powerfolder-.csv,0.84,0.15,0.5,0.87,0.79,0.26,0.82,0.67,0.27
tcl.csv,0.73,0.86,0.86,0.96,0.68,0.78,0.42,0.74,0.95
