,recall,precision,pf,wins
avifile.csv,0.055,0.155,0.11,4
baadengine.csv,0.77,0.345,0.575,8
bibedt.csv,0.275,0.33999999999999997,0.225,9
cascading.csv,0.5700000000000001,0.38,0.41500000000000004,12
dataobjectsdotnet.csv,0.22999999999999998,0.39,0.17,15
gnome-jabber.csv,0.975,0.315,0.94,3
gogoego.csv,0.13,0.42000000000000004,0.08499999999999999,17
httpcontentparser.csv,0.14,0.355,0.09,13
impala.csv,0.42500000000000004,0.265,0.59,1
jaxlib.csv,0.0,0.0,0.0,0
jgameai.csv,0.125,0.485,0.11499999999999999,18
jhotdraw.csv,0.045,0.27,0.025,7
loki-lib.csv,0.56,0.375,0.44,11
patterntesting.csv,0.48,0.395,0.33,16
pokeglobal.csv,0.615,0.395,0.45999999999999996,14
snakeyaml.csv,0.515,0.33,0.45,5
unflobtactical.csv,0.495,0.33999999999999997,0.365,10
werx.csv,1.0,0.3,1.0,2
zealos.csv,0.615,0.355,0.5449999999999999,6
