,recall,precision,pf,wins
autowikibrowser.csv,0.58,0.7,0.25,15
enzo.csv,0.88,0.44,0.78,2
hydrogen.csv,1.0,0.42,1.0,0
keyczar.csv,0.13,0.3,0.16,4
lphant.csv,0.6,0.61,0.35,12
lsb.csv,0.6,0.54,0.4,9
maya-work-in-progress.csv,0.82,0.53,0.56,7
mcore3d.csv,0.35,0.58,0.18,14
mscore.csv,0.84,0.54,0.64,5
natpad.csv,0.7,0.6,0.4,11
rocrail.csv,0.54,0.7,0.2,16
salasaga.csv,0.75,0.57,0.44,10
virtuoso.csv,0.89,0.45,0.92,1
xemeiah.csv,0.64,0.59,0.34,13
xined.csv,0.0,0.0,0.0,3
xtreemfs.csv,0.82,0.52,0.57,6
yield.csv,0.82,0.55,0.54,8
