,ontomorphtab.csv,linuxsh.csv,konversation.csv,xuggle.csv,moviesandbox.csv,firebreath.csv,scite-ru.csv,co-ode-owl-plugins.csv,opengs.csv,tokratan.csv,vrjuggler.csv,gretl.csv,alleg.csv,jasperreports.csv,frogatto.csv,bwapi.csv,wxcode.csv
alleg.csv,0.67,0.12,0.13,0.13,0.59,0.51,0.33,0.19,0.46,0.12,0.08,0.96,0.99,0.07,0.58,0.68,0.08
bwapi.csv,0.91,0.15,0.15,0.12,0.6,0.39,0.3,0.07,0.51,0.18,0.22,0.86,0.64,0.06,0.58,1.0,0.04
co-ode-owl-plugins.csv,0.86,0.25,0.26,0.3,0.73,0.41,0.0,1.0,0.69,0.08,0.0,0.87,0.53,0.19,0.77,0.57,0.0
firebreath.csv,0.67,0.18,0.2,0.13,0.68,0.98,0.37,0.09,0.44,0.16,0.18,0.79,0.6,0.03,0.62,0.83,0.14
frogatto.csv,0.8,0.21,0.16,0.13,0.64,0.51,0.31,0.21,0.48,0.15,0.21,0.84,0.64,0.08,0.97,0.64,0.14
gretl.csv,0.66,0.2,0.17,0.12,0.57,0.4,0.3,0.21,0.42,0.1,0.15,1.0,0.57,0.16,0.52,0.73,0.03
jasperreports.csv,0.67,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
konversation.csv,1.0,1.0,1.0,0.17,0.9,1.0,0.0,0.0,1.0,0.0,0.0,0.89,0.62,0.33,1.0,1.0,0.0
linuxsh.csv,0.56,1.0,0.2,0.11,0.61,0.48,0.32,0.06,0.39,0.12,0.21,0.93,0.6,0.06,0.52,0.65,0.08
moviesandbox.csv,0.71,0.2,0.24,0.22,1.0,0.49,0.27,0.5,0.34,0.12,0.22,0.85,0.59,0.13,0.57,0.78,0.05
ontomorphtab.csv,1.0,0.25,0.18,0.15,0.6,0.45,0.28,0.12,0.49,0.16,0.31,0.91,0.7,0.11,0.68,0.76,0.09
opengs.csv,0.67,0.15,0.43,0.33,0.79,0.65,0.67,0.21,1.0,0.17,0.5,0.89,0.67,0.1,0.69,0.8,0.29
scite-ru.csv,0.67,0.25,0.12,0.12,0.56,0.39,0.94,0.09,0.4,0.11,0.21,0.92,0.56,0.07,0.51,0.88,0.11
tokratan.csv,0.0,0.0,0.0,1.0,0.65,0.5,0.5,0.0,0.0,1.0,0.0,1.0,0.67,0.17,0.0,1.0,1.0
vrjuggler.csv,0.58,0.1,0.16,0.13,0.6,0.33,0.22,0.16,0.31,0.16,1.0,0.96,0.56,0.04,0.52,0.42,0.11
wxcode.csv,0.43,0.0,1.0,0.27,0.0,0.0,0.33,0.0,0.0,0.25,0.0,1.0,0.71,0.07,0.0,0.0,1.0
xuggle.csv,0.57,0.26,0.44,1.0,0.61,0.29,0.35,0.18,0.44,0.1,0.17,0.76,0.6,0.03,0.58,0.75,0.33
