,forester-atv.csv,adonthell.csv,chaperon.csv,yarp0.csv,pokenetonline.csv,gephex.csv,primefaces.csv,rcp-company-uibindings.csv
adonthell.csv,0.53,0.93,0.12,0.44,0.66,0.61,0.26,0.54
chaperon.csv,0.11,0.18,1.0,0.52,0.16,0.29,0.13,0.26
forester-atv.csv,0.94,0.15,0.2,0.0,0.25,0.14,0.2,0.19
gephex.csv,0.51,0.55,0.12,0.29,0.77,0.97,0.1,0.5
pokenetonline.csv,0.62,0.4,0.0,0.47,0.99,0.22,0.1,0.55
primefaces.csv,0.27,0.71,0.14,0.48,0.75,0.77,1.0,0.56
rcp-company-uibindings.csv,0.57,0.7,0.15,0.46,0.82,0.75,0.74,1.0
yarp0.csv,0.3,0.5,0.0,0.93,0.4,0.52,0.26,0.43
