,forester-atv.csv,adonthell.csv,chaperon.csv,yarp0.csv,pokenetonline.csv,gephex.csv,primefaces.csv,rcp-company-uibindings.csv
adonthell.csv,0.6,0.04,0.25,0.68,0.8,0.39,0.0,0.2
chaperon.csv,0.22,0.27,0.0,0.18,0.28,0.17,0.07,0.1
forester-atv.csv,0.0,0.04,0.1,0.05,0.16,0.15,0.52,0.1
gephex.csv,0.38,0.56,0.23,0.53,0.72,0.05,0.0,0.0
pokenetonline.csv,0.45,0.15,0.35,0.26,0.0,0.07,0.0,0.2
primefaces.csv,0.62,1.0,0.77,0.92,0.92,0.98,0.0,0.1
rcp-company-uibindings.csv,1.0,0.75,0.98,0.97,0.8,1.0,0.93,0.1
yarp0.csv,0.05,0.52,0.4,0.0,0.36,0.41,0.26,0.2
