,forester-atv.csv,adonthell.csv,chaperon.csv,yarp0.csv,pokenetonline.csv,gephex.csv,primefaces.csv,rcp-company-uibindings.csv
adonthell.csv,0.43,0.96,0.08,0.32,0.66,0.7,1.0,0.98
chaperon.csv,0.18,0.35,1.0,0.53,0.46,0.65,0.6,0.97
forester-atv.csv,1.0,0.71,0.17,0.0,0.69,0.5,0.3,0.96
gephex.csv,0.48,0.55,0.08,0.23,0.73,0.97,1.0,1.0
pokenetonline.csv,0.53,0.71,0.0,0.44,1.0,0.75,1.0,0.98
primefaces.csv,0.24,0.56,0.08,0.31,0.68,0.63,1.0,0.99
rcp-company-uibindings.csv,0.39,0.59,0.08,0.3,0.74,0.62,0.6,1.0
yarp0.csv,0.71,0.53,0.0,1.0,0.65,0.65,0.5,0.97
