,f1,g,recall,precision,pf,wins
auber.csv,0.49,0.6,0.77,0.36,0.51,11
emulemorph.csv,0.15,0.11,0.09,0.71,0.0,3
fceugc.csv,0.35,0.45,0.43,0.56,0.3,6
gnukeda.csv,0.44,0.41,0.69,0.34,0.72,4
gusanos.csv,0.25,0.31,0.27,0.37,0.19,2
micomt.csv,0.65,0.56,0.85,0.55,0.76,13
modplug.csv,0.5,0.57,0.89,0.36,0.74,8
ogre.csv,0.44,0.5,0.59,0.32,0.55,5
openfrag.csv,0.52,0.58,0.63,0.5,0.43,12
oscarmcmaster.csv,0.55,0.59,0.64,0.5,0.26,14
pidgin.csv,0.45,0.44,0.4,0.5,0.29,7
repositorium.csv,0.33,0.38,0.36,0.28,0.5,1
unimrcp.csv,0.55,0.54,0.54,0.5,0.45,10
xapian.csv,0.58,0.51,0.84,0.55,0.81,9
xqilla.csv,0.25,0.35,0.32,0.32,0.45,0
