,adaptagrams.csv,olsrd.csv,electric-core.csv,badtrinitycore.csv,aime.csv,geochat.csv
adaptagrams.csv,0.0,3.0,17.0,7.0,0.0,5.0
aime.csv,1.0,0.0,9.0,13.0,0.0,11.0
badtrinitycore.csv,0.0,87.0,11.0,0.0,11.0,7.0
electric-core.csv,7.0,2.0,0.0,66.0,9.0,13.0
geochat.csv,1.0,0.0,0.0,79.0,3.0,0.0
olsrd.csv,6.0,0.0,0.0,0.0,1.0,3.0
