,adaptagrams.csv,olsrd.csv,electric-core.csv,badtrinitycore.csv,aime.csv,geochat.csv
adaptagrams.csv,0.0,0.66,0.54,0.49,0.52,0.78
aime.csv,0.82,0.67,0.89,0.94,0.14,0.79
badtrinitycore.csv,0.7,1.0,0.77,0.11,0.76,0.72
electric-core.csv,0.85,0.73,0.06,0.7,0.75,0.85
geochat.csv,0.48,0.76,0.58,0.81,0.66,0.13
olsrd.csv,0.71,0.01,0.8,0.74,0.67,0.6
