,f1,g,recall,precision,pf,wins
benojt.csv,0.63,0.045,1.0,0.46499999999999997,0.99,0
chrysalis.csv,0.535,0.6,0.735,0.475,0.29500000000000004,9
jahshaka.csv,0.53,0.5800000000000001,0.63,0.47,0.465,6
jam-daq.csv,0.265,0.21000000000000002,0.175,0.5700000000000001,0.065,1
jatlas.csv,0.45499999999999996,0.515,0.565,0.43,0.36,3
jedit.csv,0.6,0.5449999999999999,0.855,0.485,0.75,5
mscore.csv,0.54,0.565,0.8049999999999999,0.47,0.6950000000000001,4
open-media-library.csv,0.5549999999999999,0.575,0.63,0.51,0.38,7
panda3d.csv,0.51,0.61,0.6,0.58,0.335,8
wheat.csv,0.445,0.5,0.5249999999999999,0.38,0.375,2
