,zorannt.csv,dvt.csv,bloodycore.csv,dvd-create.csv,gbif-indexingtoolkit.csv,aime.csv,planeshift.csv,mumble.csv,truevision.csv
aime.csv,0.2,0.44,0.27,0.0,0.53,0.88,0.33,0.49,0.33
bloodycore.csv,0.05,0.02,0.94,0.42,0.46,0.17,0.36,0.05,0.29
dvd-create.csv,0.66,0.71,0.49,0.98,0.64,0.51,0.53,0.69,0.68
dvt.csv,0.16,0.96,0.34,0.36,0.21,0.53,0.28,0.19,0.04
gbif-indexingtoolkit.csv,0.2,0.12,0.27,0.11,0.85,0.0,0.35,0.24,0.28
mumble.csv,0.3,0.25,0.41,0.37,0.21,0.0,0.29,0.97,0.43
planeshift.csv,0.72,0.52,0.56,0.72,0.64,0.54,0.97,0.61,0.35
truevision.csv,0.58,0.58,0.39,0.6,0.09,0.62,0.61,0.71,0.97
zorannt.csv,0.89,0.4,0.34,0.47,0.69,0.17,0.38,0.24,0.38
