,zorannt.csv,dvt.csv,bloodycore.csv,dvd-create.csv,gbif-indexingtoolkit.csv,aime.csv,planeshift.csv,mumble.csv,truevision.csv
aime.csv,0.15,0.32,0.26,0.77,0.27,0.92,0.42,0.34,0.45
bloodycore.csv,0.08,0.04,0.96,0.53,0.25,0.17,0.46,0.05,0.22
dvd-create.csv,0.3,0.53,0.23,0.99,0.34,0.28,0.76,0.51,0.59
dvt.csv,0.11,0.98,0.21,0.47,0.11,0.26,0.36,0.16,0.04
gbif-indexingtoolkit.csv,0.23,0.13,0.25,0.17,0.9,0.0,0.45,0.25,0.3
mumble.csv,0.29,0.28,0.31,0.48,0.16,0.0,0.38,0.98,0.41
planeshift.csv,0.35,0.4,0.25,0.82,0.38,0.26,0.98,0.46,0.52
truevision.csv,0.29,0.45,0.2,0.74,0.31,0.32,0.7,0.52,0.97
zorannt.csv,0.91,0.29,0.27,0.58,0.39,0.11,0.47,0.26,0.36
