,zorannt.csv,dvt.csv,bloodycore.csv,dvd-create.csv,gbif-indexingtoolkit.csv,aime.csv,planeshift.csv,mumble.csv,truevision.csv
aime.csv,0.97,0.68,0.36,0.43,0.52,0.92,0.83,0.45,0.38
bloodycore.csv,0.5,0.86,0.98,0.75,0.48,0.89,0.72,0.92,0.62
dvd-create.csv,0.43,0.47,0.39,0.39,0.36,0.4,0.36,0.39,0.32
dvt.csv,0.97,0.75,0.85,0.72,0.71,0.71,0.85,0.88,0.86
gbif-indexingtoolkit.csv,0.92,0.84,0.98,0.9,0.89,0.5,0.68,0.93,0.77
mumble.csv,0.94,0.83,0.82,0.58,0.79,0.83,0.7,0.62,0.5
planeshift.csv,0.46,0.51,0.38,0.4,0.42,0.36,0.38,0.42,0.39
truevision.csv,0.46,0.51,0.56,0.41,0.37,0.45,0.44,0.42,0.58
zorannt.csv,0.95,0.84,0.99,0.64,0.67,0.95,0.71,0.92,0.76
