,jajuk.csv,zorannt.csv,vapor.csv,bacula.csv
bacula.csv,0.78,0.7,0.68,1.0
jajuk.csv,0.96,0.7,0.6,0.8
vapor.csv,0.22,0.0,0.96,0.21
zorannt.csv,0.22,0.96,0.32,0.42
