,jajuk.csv,zorannt.csv,vapor.csv,bacula.csv
bacula.csv,0.62,0.17,0.29,0.99
jajuk.csv,1.0,0.25,0.29,0.65
vapor.csv,0.5,0.0,1.0,0.81
zorannt.csv,0.67,1.0,0.21,0.6
