,jajuk.csv,zorannt.csv,vapor.csv,bacula.csv
bacula.csv,0.73,0.62,0.61,1.0
jajuk.csv,0.97,0.69,0.57,0.41
vapor.csv,0.26,0.0,0.97,0.25
zorannt.csv,0.26,0.97,0.35,0.42
