,jajuk.csv,zorannt.csv,vapor.csv,bacula.csv
bacula.csv,0.43,0.58,0.58,0.02
jajuk.csv,0.0,0.35,0.51,0.86
vapor.csv,0.2,0.12,0.0,0.1
zorannt.csv,0.1,0.0,0.42,0.57
