,barracudamvc.csv,sevenupdate.csv,mclient-mume.csv,dxengine.csv,jsidplay2.csv,sblim.csv,springside.csv,swtfox.csv,tmva.csv,calcubetimer.csv,freedom-erp.csv,joustsim.csv,madman.csv,reaper3d.csv,primefaces.csv,chaosrts.csv
barracudamvc.csv,0.99,0.0,0.75,0.44,0.49,0.26,0.76,0.34,0.46,0.45,0.53,0.58,0.75,0.24,0.61,0.38
calcubetimer.csv,0.2,0.0,0.17,0.17,0.45,0.34,0.63,0.29,0.0,1.0,0.0,0.75,0.0,0.09,0.17,0.55
chaosrts.csv,0.34,0.0,0.17,0.0,0.6,0.41,0.65,0.13,0.0,0.62,0.57,0.47,0.0,0.24,0.68,0.99
dxengine.csv,0.31,0.05,0.2,0.97,0.24,0.27,0.02,0.18,0.2,0.17,0.22,0.0,0.15,0.55,0.15,0.17
freedom-erp.csv,0.02,0.0,0.0,0.0,0.23,0.0,0.0,0.02,0.0,0.24,1.0,0.11,0.15,0.0,0.0,0.13
joustsim.csv,0.42,0.32,0.24,0.47,0.04,0.21,0.36,0.18,0.31,0.24,0.36,1.0,0.54,0.28,0.39,0.26
jsidplay2.csv,0.54,0.42,0.36,0.6,0.99,0.53,0.45,0.36,0.61,0.78,0.5,0.69,0.34,0.5,0.35,0.47
madman.csv,0.04,0.02,0.09,0.09,0.0,0.17,0.02,0.1,0.05,0.15,0.06,0.0,1.0,0.0,0.18,0.02
mclient-mume.csv,0.49,0.24,0.98,0.57,0.15,0.45,0.58,0.15,0.4,0.22,0.47,0.11,0.64,0.14,0.37,0.28
primefaces.csv,0.47,0.0,0.41,0.24,0.39,0.21,0.65,0.69,0.26,0.34,0.01,0.3,0.68,0.54,0.98,0.51
reaper3d.csv,0.02,0.02,0.0,0.05,0.2,0.7,0.35,0.02,0.01,0.19,0.0,0.31,0.0,0.9,0.46,0.0
sblim.csv,0.01,0.02,0.0,0.0,0.06,1.0,0.0,0.15,0.0,0.09,0.61,0.0,0.0,0.0,0.12,0.23
sevenupdate.csv,0.51,1.0,0.0,0.48,0.43,0.59,0.24,0.33,0.35,0.54,0.63,0.13,0.3,0.0,0.53,0.21
springside.csv,0.57,0.48,0.41,0.58,0.36,0.73,1.0,0.42,0.4,0.59,0.58,0.65,0.76,0.37,0.42,0.58
swtfox.csv,0.43,0.46,0.61,0.7,0.23,0.73,0.43,0.98,0.54,0.38,0.0,0.11,0.59,0.28,0.6,0.41
tmva.csv,0.51,0.46,0.52,0.56,0.37,0.54,0.47,0.52,0.97,0.45,0.58,0.51,0.77,0.6,0.39,0.79
