,flylinkdc.csv,dvt.csv,rtb-team.csv,utgb.csv,unimrcp.csv,jsr308-langtools.csv,stemkit.csv,carabiner.csv,buddata-ebxml-registry.csv
buddata-ebxml-registry.csv,0.42,0.46,0.48,0.71,0.42,0.75,0.15,0.51,0.96
carabiner.csv,0.44,0.46,0.52,0.64,0.45,0.76,0.15,0.68,0.4
dvt.csv,0.45,0.59,0.0,0.15,0.39,0.16,0.19,0.48,0.6
flylinkdc.csv,0.59,0.45,0.32,0.56,0.48,0.75,0.13,0.44,0.61
jsr308-langtools.csv,0.0,0.25,0.45,0.66,0.51,0.93,0.14,0.46,0.93
rtb-team.csv,0.14,0.22,0.75,0.28,0.0,0.0,0.0,0.22,0.51
stemkit.csv,0.32,0.19,0.5,0.41,0.16,0.6,0.31,0.17,0.48
unimrcp.csv,0.59,0.36,0.48,0.57,0.54,0.74,0.12,0.33,0.69
utgb.csv,0.41,0.31,0.5,0.75,0.6,0.28,0.21,0.29,0.4
