,psycle.csv,ildjit.csv,jfreereport.csv,enlightenment.csv,pcsx2.csv,xqilla.csv,wxjs.csv,ffigo.csv,wikipediardware.csv
enlightenment.csv,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0
ffigo.csv,0.49,0.28,0.36,0.02,0.16,0.0,0.0,0.74,0.0
ildjit.csv,0.57,0.75,0.34,0.34,0.29,0.86,0.0,0.37,0.28
jfreereport.csv,0.13,0.09,0.47,0.24,0.32,0.0,0.15,0.39,0.06
pcsx2.csv,0.51,0.04,0.67,0.64,0.71,0.64,0.0,0.0,0.56
psycle.csv,0.65,0.42,0.61,0.6,0.67,0.0,0.51,0.61,0.6
wikipediardware.csv,0.64,0.39,0.0,0.65,0.57,0.0,0.27,0.57,0.75
wxjs.csv,0.04,0.0,0.09,0.0,0.02,0.0,0.95,0.0,0.0
xqilla.csv,0.37,0.17,0.4,0.11,0.21,0.99,0.59,0.29,0.06
