,psycle.csv,ildjit.csv,jfreereport.csv,enlightenment.csv,pcsx2.csv,xqilla.csv,wxjs.csv,ffigo.csv,wikipediardware.csv
enlightenment.csv,1.0,1.0,1.0,0.38,1.0,1.0,1.0,1.0,1.0
ffigo.csv,0.37,0.18,0.48,0.01,0.1,0.11,0.1,0.3,0.14
ildjit.csv,0.6,0.28,0.23,0.39,0.31,0.44,0.36,0.34,0.21
jfreereport.csv,0.03,0.13,0.19,0.11,0.11,0.06,0.09,0.09,0.0
pcsx2.csv,0.26,0.12,0.44,0.49,0.38,0.45,0.32,0.0,0.5
psycle.csv,0.32,0.72,0.73,0.71,0.62,1.0,0.83,0.45,0.43
wikipediardware.csv,0.4,0.74,1.0,0.58,0.74,1.0,0.93,0.64,0.07
wxjs.csv,0.03,0.01,0.13,0.01,0.03,0.47,0.2,0.0,0.0
xqilla.csv,0.27,0.1,0.41,0.14,0.17,0.06,0.51,0.45,0.14
