,empyrean.csv,amanda.csv,nutz.csv,yafdotnet.csv,mplayer-ce.csv
amanda.csv,99.0,290.5,494.5,98.5,98.5
empyrean.csv,99.0,0.0,0.0,0.0,0.0
mplayer-ce.csv,99.0,193.0,493.5,98.5,98.5
nutz.csv,99.0,470.5,382.5,99.0,297.0
yafdotnet.csv,277.5,290.5,196.5,99.0,98.5
