,forester-atv.csv,adonthell.csv,chaperon.csv,yarp0.csv,pokenetonline.csv,gephex.csv,primefaces.csv,rcp-company-uibindings.csv
adonthell.csv,0.86,0.54,1.11,0.77,0.57,1.0,0.72,0.59
chaperon.csv,0.72,0.85,0.08,0.58,0.88,0.71,0.88,0.82
forester-atv.csv,0.29,0.98,0.5,0.94,0.62,0.95,1.0,0.77
gephex.csv,0.93,0.8,1.12,0.73,0.97,0.47,0.55,0.55
pokenetonline.csv,0.85,0.79,0.75,0.82,0.34,0.81,0.68,0.57
primefaces.csv,0.86,0.98,0.5,1.0,1.0,1.0,0.36,0.6
rcp-company-uibindings.csv,0.62,0.77,0.57,0.56,0.74,0.69,0.7,0.13
yarp0.csv,0.52,0.88,0.6,0.44,0.78,0.67,0.67,0.77
