,vapor.csv,zscreen.csv,autoopencas.csv,mbse.csv,avisynth2.csv,lportal.csv,les-indemodables.csv,simplewebservices.csv,mplayer-ce.csv
autoopencas.csv,6.0,0.0,0.0,262.0,64.0,149.0,5.0,0.0,627.0
avisynth2.csv,95.0,72.0,166.0,262.0,0.0,9.0,0.0,240.0,627.0
les-indemodables.csv,3.0,0.0,18.0,0.0,64.0,174.0,0.0,0.0,3.0
lportal.csv,5.0,0.0,8.0,3.0,64.0,0.0,0.0,0.0,0.0
mbse.csv,4.0,0.0,5.0,0.0,16.0,574.0,2.0,0.0,0.0
mplayer-ce.csv,5.0,0.0,8.0,0.0,31.0,160.0,0.0,0.0,0.0
simplewebservices.csv,3.0,0.0,10.0,3.0,19.0,249.0,7.0,0.0,0.0
vapor.csv,0.0,0.0,3.0,2.0,64.0,114.0,2.0,0.0,2.0
zscreen.csv,2.0,0.0,11.0,0.0,33.0,161.0,0.0,0.0,0.0
