,vapor.csv,zscreen.csv,autoopencas.csv,mbse.csv,avisynth2.csv,lportal.csv,les-indemodables.csv,simplewebservices.csv,mplayer-ce.csv
autoopencas.csv,0.3,0.43,0.99,0.0,0.0,0.03,0.18,0.09,0.0
avisynth2.csv,0.0,0.0,0.0,0.0,1.0,0.01,0.15,0.0,0.0
les-indemodables.csv,0.34,0.47,0.19,0.42,0.0,0.1,0.97,0.46,0.39
lportal.csv,0.29,0.43,0.5,0.11,0.0,0.91,0.21,0.33,0.07
mbse.csv,0.41,0.43,0.37,0.95,0.06,0.08,0.44,0.47,0.42
mplayer-ce.csv,0.41,0.72,0.46,0.33,0.07,0.06,0.51,0.54,0.97
simplewebservices.csv,0.37,0.67,0.41,0.44,0.05,0.13,0.38,0.99,0.5
vapor.csv,0.94,0.04,0.04,0.11,0.0,0.02,0.22,0.11,0.08
zscreen.csv,0.45,1.0,0.43,0.39,0.09,0.09,0.6,0.61,0.62
