,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,jam-daq.csv,wheat.csv,panda3d.csv,chrysalis.csv
benojt.csv,0.0,4.0,4.0,0.0,40.0,1.0,0.0,3.0,40.0
chrysalis.csv,4.0,0.0,4.0,0.0,8.0,3.0,0.0,4.0,3.0
jahshaka.csv,3.0,0.0,2.0,0.0,19.0,8.0,0.0,8.0,11.0
jam-daq.csv,0.0,5.0,0.0,0.0,7.0,0.0,1.0,0.0,10.0
jatlas.csv,1.0,2.0,2.0,1.0,1.0,0.0,0.0,9.0,4.0
jedit.csv,0.0,5.0,0.0,0.0,39.0,1.0,0.0,4.0,42.0
open-media-library.csv,7.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,160.0
panda3d.csv,6.0,4.0,0.0,0.0,24.0,6.0,3.0,0.0,24.0
wheat.csv,3.0,16.0,4.0,0.0,21.0,1.0,0.0,3.0,17.0
