,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,jam-daq.csv,wheat.csv,panda3d.csv,chrysalis.csv
benojt.csv,0.84,1.0,1.0,0.01,0.97,0.96,1.0,1.0,0.99
chrysalis.csv,0.55,0.4,0.94,0.72,0.42,0.64,0.65,0.74,0.28
jahshaka.csv,0.49,0.27,0.8,0.57,0.68,0.77,0.76,0.75,0.61
jam-daq.csv,0.6,0.91,0.58,0.41,0.49,0.38,0.89,0.7,0.79
jatlas.csv,0.79,0.59,0.79,0.57,0.15,0.62,0.89,0.9,0.58
jedit.csv,0.38,0.56,0.64,1.0,0.91,0.95,0.65,0.68,0.76
open-media-library.csv,0.72,0.56,0.38,0.72,0.41,0.61,0.58,0.61,1.0
panda3d.csv,0.55,0.75,0.68,0.83,0.65,0.57,0.71,0.57,0.66
wheat.csv,0.86,0.73,0.95,0.53,0.6,0.72,0.44,0.66,0.88
