,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,jam-daq.csv,wheat.csv,panda3d.csv,chrysalis.csv
benojt.csv,0.84,1.0,1.0,0.0,0.97,0.96,1.0,1.0,0.99
chrysalis.csv,0.17,0.16,0.91,0.67,0.37,0.61,0.12,0.26,0.24
jahshaka.csv,0.36,0.2,0.59,0.0,0.55,0.72,0.12,0.5,0.6
jam-daq.csv,0.49,0.1,0.37,0.0,0.29,0.3,0.04,0.21,0.13
jatlas.csv,0.79,0.47,0.72,0.33,0.15,0.52,0.33,0.28,0.15
jedit.csv,0.28,0.43,0.52,1.0,0.89,0.94,0.54,0.36,0.75
open-media-library.csv,0.69,0.12,0.26,0.67,0.35,0.59,0.29,0.31,0.04
panda3d.csv,0.36,0.39,0.43,0.67,0.52,0.33,0.42,0.34,0.61
wheat.csv,0.44,0.37,0.91,0.0,0.6,0.65,0.33,0.34,0.22
