,scenemonitor.csv,panda3d.csv,jchassis.csv,xcf.csv,coot.csv
coot.csv,94.5,98.5,2229.5,192.0,97.5
jchassis.csv,0.0,0.0,270.0,0.0,0.0
panda3d.csv,97.5,194.0,1458.0,94.5,95.5
scenemonitor.csv,94.5,98.5,218.5,96.5,97.5
xcf.csv,92.5,98.5,2484.0,96.5,97.5
