,gtad.csv,kaffeine.csv,taokgame.csv,htmlunit.csv,jsr308-langtools.csv,continuum-ide.csv,anaxagora.csv,stemkit.csv,carabiner.csv
anaxagora.csv,0.44,0.0,0.45,0.29,0.4,0.69,0.31,0.65,0.49
carabiner.csv,0.56,0.0,0.68,0.76,0.1,0.67,0.56,0.51,0.2
continuum-ide.csv,0.38,1.0,0.15,0.36,0.4,0.13,0.1,0.43,0.02
gtad.csv,0.18,0.0,0.22,0.12,0.0,0.33,0.12,0.18,0.1
htmlunit.csv,0.52,0.0,0.3,0.26,0.1,0.51,0.38,0.43,0.53
jsr308-langtools.csv,0.93,1.0,0.84,0.0,0.1,0.97,0.99,1.0,1.0
kaffeine.csv,0.93,0.09,0.43,0.51,0.95,0.87,0.35,0.74,0.27
stemkit.csv,0.21,0.45,0.39,0.22,0.05,0.03,0.32,0.29,0.35
taokgame.csv,0.3,0.0,0.11,0.06,0.25,0.21,0.41,0.12,0.22
