,gtad.csv,kaffeine.csv,taokgame.csv,htmlunit.csv,jsr308-langtools.csv,continuum-ide.csv,anaxagora.csv,stemkit.csv,carabiner.csv
anaxagora.csv,0.06,0.68,0.23,0.46,0.62,0.46,0.41,0.14,0.51
carabiner.csv,0.09,0.73,0.06,0.51,0.48,0.54,0.24,0.17,0.58
continuum-ide.csv,0.0,0.44,0.0,0.4,0.31,0.74,0.12,0.2,0.0
gtad.csv,0.24,0.25,0.07,0.48,0.54,0.33,0.21,0.19,0.36
htmlunit.csv,0.1,0.49,0.21,0.52,0.55,0.39,0.25,0.15,0.56
jsr308-langtools.csv,0.06,0.9,0.2,0.0,0.93,0.47,0.28,0.14,0.46
kaffeine.csv,0.06,0.89,0.04,0.54,0.76,0.5,0.34,0.13,0.36
stemkit.csv,0.0,0.62,0.25,0.4,0.62,0.43,0.19,0.31,0.14
taokgame.csv,0.08,0.15,0.69,0.08,0.29,0.28,0.17,0.12,0.31
