,gtad.csv,kaffeine.csv,taokgame.csv,htmlunit.csv,jsr308-langtools.csv,continuum-ide.csv,anaxagora.csv,stemkit.csv,carabiner.csv
anaxagora.csv,0.66,0.49,0.6,0.59,0.59,0.73,0.46,0.73,0.56
carabiner.csv,0.56,0.43,1.05,0.77,0.67,0.67,0.73,0.61,0.45
continuum-ide.csv,1.07,1.19,1.01,0.66,0.86,0.27,0.91,0.54,1.0
gtad.csv,0.18,0.86,0.93,0.61,0.63,0.73,0.82,0.69,0.73
htmlunit.csv,0.52,0.67,0.67,0.52,0.61,0.7,0.69,0.66,0.55
jsr308-langtools.csv,0.93,1.0,0.85,1.0,0.12,0.97,0.99,1.0,1.0
kaffeine.csv,0.93,0.2,1.0,0.56,0.95,0.87,0.55,0.81,0.69
stemkit.csv,1.02,0.68,0.56,0.67,0.54,0.71,0.78,0.34,0.93
taokgame.csv,0.58,0.92,0.11,0.96,0.84,0.79,0.82,0.84,0.76
