,paintown.csv,triplea.csv,fbmanager.csv,sqlpower-library.csv,freenet.csv,onotoa.csv,botsnscouts.csv,google-caja.csv,myfaces.csv,k3b.csv,dspace-gsoc.csv,bzbyte.csv,mediaportal.csv,fityk.csv,poormans.csv,fleet-simulator.csv,chrysalis.csv,duplicati.csv,xamj.csv
botsnscouts.csv,0.1,0.33,0.1,0.06,0.18,0.12,0.04,0.04,0.09,0.21,0.16,0.06,0.42,0.18,0.12,0.0,0.02,0.0,0.07
bzbyte.csv,0.9,0.62,0.87,0.41,0.71,0.94,0.78,0.89,0.88,0.79,0.95,0.0,0.96,0.95,0.76,0.0,0.75,0.0,0.76
chrysalis.csv,0.33,0.14,0.19,0.41,0.54,0.44,0.19,0.15,0.14,0.29,0.05,0.44,0.37,0.27,0.02,0.12,0.01,0.0,0.19
dspace-gsoc.csv,0.14,0.38,0.26,0.35,0.15,0.19,0.41,0.26,0.47,0.17,0.0,0.39,0.48,0.27,0.23,0.0,0.04,0.0,0.38
fbmanager.csv,0.3,0.29,0.0,0.35,0.55,0.31,0.19,0.33,0.23,0.25,0.16,0.5,0.48,0.36,0.31,0.12,0.43,0.0,0.54
fityk.csv,0.53,0.48,0.65,0.18,0.65,0.69,0.19,0.48,0.36,0.04,0.74,0.72,0.65,0.05,0.35,0.0,0.16,1.0,0.45
fleet-simulator.csv,0.95,0.38,0.74,0.59,0.74,0.44,0.67,0.67,0.54,0.79,0.58,0.28,0.82,0.73,0.57,0.0,0.44,0.0,0.38
freenet.csv,0.73,0.57,0.71,0.35,0.02,0.62,0.63,0.3,0.5,0.33,0.84,0.61,0.59,0.55,0.65,0.88,0.55,0.0,0.51
google-caja.csv,0.23,0.48,0.55,0.41,0.57,0.62,0.63,0.0,0.5,0.17,0.53,0.56,0.5,0.59,0.32,0.0,0.31,1.0,0.41
k3b.csv,0.37,0.52,0.61,0.53,0.56,0.5,0.52,0.41,0.33,0.04,0.58,0.28,0.81,0.55,0.4,0.12,0.49,1.0,0.54
mediaportal.csv,0.03,0.57,0.03,0.82,0.77,0.69,0.56,0.81,0.64,0.04,0.05,0.78,0.02,0.18,0.55,1.0,0.83,1.0,0.92
myfaces.csv,0.97,0.62,1.0,0.88,0.94,0.62,0.85,0.93,0.01,0.88,0.74,0.83,0.88,0.68,0.49,1.0,0.9,0.0,0.92
onotoa.csv,0.79,0.48,0.74,0.24,0.76,0.06,0.56,0.56,0.79,0.62,0.74,0.5,0.49,0.68,0.73,0.0,0.82,0.0,0.8
paintown.csv,0.0,0.48,0.39,0.24,0.4,0.62,0.41,0.26,0.56,0.33,0.42,0.56,0.52,0.45,0.35,0.12,0.51,0.0,0.56
poormans.csv,0.74,0.62,0.81,0.53,0.27,0.19,0.3,0.15,0.12,0.46,0.16,0.17,0.68,0.23,0.0,0.88,0.09,1.0,0.06
sqlpower-library.csv,0.45,0.43,0.23,0.06,0.69,0.5,0.48,0.33,0.35,0.21,0.37,0.61,0.41,0.41,0.62,0.88,0.25,1.0,0.35
triplea.csv,0.44,0.0,0.48,0.71,0.72,0.44,0.56,0.67,0.64,0.75,0.53,0.67,0.66,0.55,0.59,0.0,0.43,1.0,0.57
xamj.csv,0.93,0.76,0.94,0.88,0.93,0.69,0.74,0.81,0.53,0.83,0.42,0.78,0.83,0.86,0.8,1.0,0.66,1.0,0.0
