,recall,precision,pf,wins
botsnscouts.csv,0.28,0.67,0.1,10
bzbyte.csv,0.82,0.62,0.78,3
chrysalis.csv,0.28,0.64,0.19,6
dspace-gsoc.csv,0.33,0.72,0.26,14
fbmanager.csv,0.44,0.7,0.31,12
fityk.csv,0.6,0.57,0.48,1
fleet-simulator.csv,0.79,0.72,0.58,16
freenet.csv,0.66,0.67,0.57,8
google-caja.csv,0.66,0.68,0.5,9
k3b.csv,0.69,0.69,0.52,11
mediaportal.csv,0.48,0.59,0.64,0
myfaces.csv,0.85,0.68,0.88,5
onotoa.csv,0.61,0.62,0.62,2
paintown.csv,0.65,0.72,0.41,17
poormans.csv,0.44,0.69,0.27,13
sqlpower-library.csv,0.5,0.65,0.41,7
triplea.csv,0.79,0.69,0.57,15
xamj.csv,0.82,0.64,0.81,4
