,olap-navigator.csv,ikvm.csv,sepgsql.csv,mcmc-jags.csv,pidgin.csv,libtorrent.csv,xstore.csv
ikvm.csv,0.43,0.96,0.54,0.09,0.36,0.29,0.3
libtorrent.csv,0.5,0.42,0.55,0.7,0.6,0.99,0.65
mcmc-jags.csv,0.63,0.34,0.37,1.0,0.54,0.47,0.66
olap-navigator.csv,1.0,0.56,0.8,0.68,0.71,0.76,0.59
pidgin.csv,0.52,0.6,0.68,0.43,0.99,0.59,0.57
sepgsql.csv,0.23,0.17,0.97,0.24,0.32,0.06,0.11
xstore.csv,0.54,0.41,0.75,0.58,0.69,0.55,0.98
