,olap-navigator.csv,ikvm.csv,sepgsql.csv,mcmc-jags.csv,pidgin.csv,libtorrent.csv,xstore.csv
ikvm.csv,0.3,0.0,0.69,0.1,0.17,0.44,0.24
libtorrent.csv,0.78,0.8,0.8,0.38,0.75,0.0,0.66
mcmc-jags.csv,0.3,0.57,0.28,0.0,0.23,0.28,0.54
olap-navigator.csv,0.0,0.53,0.49,0.29,0.47,0.33,0.73
pidgin.csv,0.19,0.6,0.59,0.36,0.02,0.33,0.44
sepgsql.csv,0.3,0.23,0.01,0.0,0.17,0.06,0.05
xstore.csv,0.33,0.6,0.57,0.1,0.36,0.17,0.0
