,jlinalg.csv,arianne.csv,playerstage.csv,knowledge.csv,massiv.csv,ultimairis.csv
arianne.csv,0.48,0.53,0.65,0.52,0.57,0.58
jlinalg.csv,0.49,0.45,0.38,0.42,0.46,0.41
knowledge.csv,0.51,0.38,0.35,0.4,0.42,0.38
massiv.csv,0.0,0.0,0.0,0.0,0.75,0.0
playerstage.csv,0.6,0.64,0.58,0.45,0.68,0.85
ultimairis.csv,0.52,0.42,0.37,0.42,0.46,0.81
