,jlinalg.csv,arianne.csv,playerstage.csv,knowledge.csv,massiv.csv,ultimairis.csv
arianne.csv,0.92,1.0,0.54,0.94,0.01,0.34
jlinalg.csv,0.98,0.5,0.43,0.93,0.01,0.29
knowledge.csv,0.79,0.51,0.42,1.0,0.01,0.31
massiv.csv,1.0,0.0,0.0,0.0,1.0,0.0
playerstage.csv,1.0,0.69,0.95,1.0,0.01,0.38
ultimairis.csv,0.78,0.51,0.41,0.94,0.01,0.98
