,jlinalg.csv,arianne.csv,playerstage.csv,knowledge.csv,massiv.csv,ultimairis.csv
arianne.csv,0.14,0.0,0.3,0.4,0.54,0.53
jlinalg.csv,0.07,0.75,0.81,0.8,0.79,0.81
knowledge.csv,0.93,0.83,0.98,0.0,0.86,0.95
massiv.csv,0.0,0.0,0.0,0.0,0.0,0.0
playerstage.csv,0.0,0.2,0.04,0.0,0.28,0.2
ultimairis.csv,1.0,0.83,0.92,0.8,0.78,0.01
